"outcome_class","project_name","hash","commit_message","files_changed","insertions","deletions"
"0","curl","7c5837e79280e6abb3ae143dfc49bca5e74cdd11","CURLOPT_DNS_USE_GLOBAL_CACHE: deprecated","2","23","0"
"0","curl","25fd1057c9c86e32d43fce147e80f47f6b385c84","url: default to CURL_HTTP_VERSION_2TLS if built h2-enabled","3","15","11"
"0","curl","d7c4213bd0cfd16054fa75a887d3e1a9a796cb53","multiplex: enable by default","2","4","1"
"0","curl","b004a174ea5efb3d6bdce83949b6c1eab994930b","tests: add unit tests for url.c","7","125","9"
"0","curl","c497472c8b519346fa82dd780f94454cf47886f0","test1452: mark as flaky","1","1","0"
"0","curl","f7208df7d9d5cd5e15e2d89237e828f32b63f135","pipelining: deprecated","4","15","110"
"0","curl","61a51e0e12ed84a504a0a10be6b166a910f22ff2","RELEASE-NOTES: start working on 7.62.0","2","13","200"
"0","curl","432eb5f5c254ee8383b2522ce597c9219877923e","THANKS: 7.61.1 status","1","21","0"
"0","curl","8f1bd8d3524c2e22e9cfd7bdde5d62c02da26f1c","RELEASE-NOTES: 7.61.1","1","21","10"
"0","curl","53dab550b4bad19449f1032521adaa750363368e","Curl_getoff_all_pipelines: ignore unused return values","1","2","3"
"0","curl","908286b57ec79461e958ef8e0f8021dd713a0b39","sftp: fix indentation","1","1","1"
"0","curl","daa3c450d066bbecd76272f7ada7e80f51e2fab5","sftp: don't send post-qoute sequence when retrying a connection","2","5","3"
"0","curl","52c13d6328ff56b2d2e8313e88cfdfc78acda365","url, vtls: make CURLOPT{,_PROXY}_TLS13_CIPHERS work","2","8","1"
"0","curl","351c0f3a551952261b2678b27952ba97eddb1754","tool_operate: Add http code 408 to transient list for --retry","2","2","1"
"0","curl","978574b502294ae06eb97d4f590b54ed5d24cd7f","openssl: Fix setting TLS 1.3 cipher suites","1","3","0"
"0","curl","57d299a499155d4b327e341c6024e293b0418243","Curl_ntlm_core_mk_nt_hash: return error on too long password","1","4","1"
"0","curl","19ebc282172ff204648f350c6e716197d5b4d221","http2: Use correct format identifier for stream_id","1","4","4"
"0","curl","b8b338351c6e706c87f55e223a50d7bc516cfecb","test1148: fix precheck output","1","1","1"
"0","curl","1a890997a47d4d22df58b5183181685e49ed6e61","all: s/int/size_t cleanup","12","53","53"
"0","curl","9dda13bbac1938c13ddf0a9cc4d9dd0302ff0331","ssh-libssh: use FALLTHROUGH to silence gcc8","1","11","11"
"0","curl","705cc899e3b5dc3fbc194975ca7b8909b8dc8be1","tool_operate: Fix setting proxy TLS 1.3 ciphers","1","1","1"
"0","curl","e2ef8d6fa11b2345e10b89db525920f2a0d5fd79","cookies: support creation-time attribute for cookies","12","119","81"
"0","curl","b842fa3110aa2ff1204fd9370d657bc5f1174ffb","Don't use Windows path %PWD for SSH tests","48","49","47"
"0","curl","c10f5b02a89350cdb12dc2a6b35d4d716b9a9c74","CURLOPT_SSL_CTX_FUNCTION.3: clarify connection reuse warning","1","2","1"
"0","curl","843d16103173a985dd34ace77a0dee404f35427c","THANKS-filter: dedup Daniel Jeliński","1","1","0"
"0","curl","2ad48cbf1c5693348a0583386f280ee3a6ce0b30","RELEASE-NOTES: synced","1","22","4"
"0","curl","cc67b0a2ee1607bfd2fd280ce7d78e8d68f7114e","CURLOPT_ACCEPT_ENCODING.3: list them comma-separated [ci skip]","1","11","3"
"0","curl","0e7e5e1ad14eeb9fd00f69c95dd956db08e289ed","CURLOPT_SSL_CTX_FUNCTION.3: might cause unintended connection reuse [ci skip]","1","7","2"
"0","curl","f16bed0c45dc63864fe2097b7df939276d96d62b","curl: fix time-of-check, time-of-use race in dir creation","1","4","6"
"0","curl","2345388728cf7b788bca20dfc320346c87a355df","cmdline-opts/page-footer: fix edit mistake","1","4","4"
"0","curl","a7ba60bb725088cc650bbb636c06a78715568663","docs: clarify NO_PROXY env variable functionality","3","10","9"
"0","curl","20168b948abc4b6420d811f7a9526211e102f1f3","lib1522: fix curl_easy_setopt argument type","1","1","1"
"0","curl","edfaf5a25becd00e346d21bc6512de68056139f6","curl_threads: silence bad-function-cast warning","1","2","1"
"0","curl","da2395842316d9445daeded06e9e0bc30abb95ce","README: add appveyor build badge [ci skip]","1","2","1"
"0","curl","6b6c2b8d57a69a256f7a727784876d8cc37aa669","schannel: client certificate store opening fix","1","8","5"
"0","curl","8f3c3cd08a5b252002a4abfb19780850fc51040e","gopher: Do not translate `?' to `%09'","2","1","8"
"0","curl","387e85efd08d9a7d184c9fd37cba61110728e511","cookie tests: treat files as text","3","3","3"
"0","curl","1b8ed4ad2318765665fef636a3d66b89fa4d8da6","libcurl-thread.3: expand somewhat on the NO_SIGNAL motivation","1","9","3"
"0","curl","3c7511b92eca99892646bdd8ccdc141b852cf5a6","RELEASE-NOTES: synced","1","11","1"
"0","curl","86b1e94ae72bc0e49745ed33d4b923ac8e6b8366","Tests: fixes for Windows","2","4","1"
"0","curl","78d5302b5c05a49ecfa2ee8b8f1a21a2902357d3","http2: abort the send_callback if not setup yet","1","4","0"
"0","curl","396fc0843eeb435423b76ab9fbaeb27f0a21b0a9","http2: remove four unused nghttp2 callbacks","1","77","0"
"0","curl","205f5b5972d4fc5bb9d6d560ccf23eacca89bdc9","x509asn1: use FALLTHROUGH","1","2","2"
"0","curl","93b34981fa6f82e49ffe90ba8b6f0fefbfba281e","test1148: disable if decimal separator is not point","4","54","0"
"0","curl","014ed7c22f51463dfbf4566d9d2d7fe959a392ad","Enable more GCC warnings","1","15","1"
"0","curl","15ed9f87e3a1f91bd7b4a5291edf268b843e5987","curl-compilers: enable -Wimplicit-fallthrough=4 for GCC","8","12","10"
"0","curl","60776a0515c2a8f572902ad5bcc9f63eeaeafa84","curl-compilers: enable -Wbad-function-cast on GCC","5","12","5"
"0","curl","d5c0351055d5709da8f3e16c91348092fdb481aa","configure: conditionally enable pedantic-errors","2","8","1"
"0","curl","a829c4b25e2197d60afacefe3c868a974c3cd125","Remove unused definitions","2","3","0"
"0","curl","d26717584c316e15db4ee0651e2f05b560eeb5ce","x509asn1: make several functions static","1","59","63"
"0","curl","362e9cc89bb9fa93a92f19c3fd3cf593998077c4","INTERNALS: require GnuTLS >= 2.11.3","1","1","1"
"0","curl","e29ff2be2f4ae0dace025672e0289104d58adb2a","http2: avoid set_stream_user_data() before stream is assigned","1","2","1"
"0","curl","9dad3bd6652224aa9a1ce1994a082b000243e09c","SSLCERTS: improve the openssl command line","1","2","2"
"0","curl","a040ff88e4698bdee1eddc0cdb5a7fb65db49201","docs/SECURITY-PROCESS: now we name the files after the CVE id","1","2","7"
"0","curl","4c20b20482112b8faf190efc9381dab1851bb30b","RELEASE-NOTES: synced","1","26","11"
"0","curl","8c80a9d1e26be192d30a075e2c7397f8f12498c6","upload: change default UPLOAD_BUFSIZE to 64KB","2","8","3"
"0","curl","e6e9b006f770ef104fbcdef32dd6e7f42eb114b7","upload: allocate upload buffer on-demand","7","59","24"
"0","curl","4939f3652473c1519d2b604068efb87ef7531874","vtls: reinstantiate engine on duplicated handles","3","15","2"
"0","curl","c7ea4ddd2e5db304bc3170eeb8d5aa91f1921013","http2: make sure to send after RST_STREAM","1","7","2"
"0","curl","ba58ce669ca6609253055d081a00a4f709ce382e","test1268: check the stderr output as text""","1","1","1"
"0","curl","09da53998e04f2a375c6cafee6a4768a997d64fa","urldata: remove unused pipe_broke struct field","2","3","28"
"0","curl","099f37e9c5779a5701735b40e7e4b09ce33a4786","curl: warn the user if a given file name looks like an option","3","70","23"
"0","curl","ac86eabdbeef84c27f3351e1f72903552d9fb851","http2: check nghttp2_session_set_stream_user_data return code","1","32","7"
"0","curl","3001304ad119d2547148da7cff1444fb06df88b6","travis: revert back to gcc-7 for coverage builds","1","4","3"
"0","curl","d6757bbc7d0003f2b9200455aed6a3c3d54f36cd","RELEASE-NOTES: synced","1","79","59"
"0","curl","ab66a804883e3d31f7c3e88b7aa446cb71dfd17d","CMake: CMake config files are defining CURL_STATICLIB for static builds","1","4","0"
"0","curl","39cb7130c3d302f7447937cb4f23d73f92561d3b","TODO: host name sections in config files","1","8","0"
"0","curl","a4c7911a48dadb4f68ba6b38bb1bf3f061b747f6","ssh-libssh: fix infinite connect loop on invalid private key","3","35","1"
"0","curl","1e843a31a49484aeddf8f358e71392205f5fd6b1","ssh-libssh: reduce excessive verbose output about pubkey auth","1","1","2"
"0","curl","9622c350ac18451e9f5bf73315d31e4fc8449724","travis: disable h2 torture tests for coverage""","1","1","1"
"0","curl","b85207199544ca9cac58937236b4514b980ae64d","travis: update to GCC 8","1","7","7"
"0","curl","8440616f53056b2330393d1b0740c89a30376c67","http: fix for tiny HTTP/0.9"" response""","11","164","44"
"0","curl","233908a55aa041d1ad3d901f9c3b8e3b1ebd3d55","docs: add disallow-username-in-url.d and haproxy-protocol.d on the list","1","2","1"
"0","curl","60000eb82f1a4f242ffb134905a820e035a292c2",".travis.yml: verify that man pages can be regenerated","1","2","1"
"0","curl","41dabac76106e8a4bc667fd7102c12b5bec10056","Split non-portable part off test 1133","3","105","7"
"0","curl","220cd241cd8e64c5968df91c6f0a8083b49869ee","projects: Improve Windows perl detection in batch scripts","2","15","20"
"0","curl","b676b66f4ddc68a0e357fc4cf79b9adb981c8df5","docs: Improve the manual pages of some callbacks","5","21","15"
"0","curl","f31911a8002d3c9de109f5352328d8b6fbf035c2","GCC: silence -Wcast-function-type uniformly","2","31","30"
"0","curl","25d2a1bae7871986eabdbe68dc05c5b6473ad4d7","Silence GCC 8 cast-function-type warnings","4","13","3"
"0","curl","2a278fd73573d025e6d5ebde8b10d446c27d6d3f","CURLINFO_SIZE_UPLOAD: fix missing counter update","5","147","2"
"0","curl","53d211bfd1b209f62ded7e67045d584804c2309d","Documentation: fix CURLOPT_SSH_COMPRESSION copy/paste bug","1","2","2"
"0","curl","9e2f5eb328dc9f800b3219086d22f080a8084edb","RELEASE-NOTES: synced","1","29","8"
"0","curl","27cc5f1a975c03d9bb2fc7923f1ad267eb4cc4ab","openssl: fix potential NULL pointer deref in is_pkcs11_uri","1","1","6"
"0","curl","9fe9bd76418979ba12c80a3bbea918ef1c3e31c0","travis: execute set -eo pipefail"" for coverage build""","1","1","2"
"0","curl","531cb203c14498561ea12992cf2b2184c34222d6","lib1502: fix memory leak in torture test","1","2","0"
"0","curl","6fac5a3e65217f1686927ecc8eda567888b29d4f","docs: mention NULL is fine input to several functions","7","26","7"
"0","curl","c817a3b64c15c5ee50c8defab7ef7248a7bfc0ce","README.md: add LGTM.com code quality grade for C/C++fas","1","3","1"
"0","fas","ca08b817598685daf73d2b53645d9285f2da38c2","Merge pull request #268 from stickster/issue267","3","4","4"
"0","fas","37c94c6ac8cb7443e1c2a1a5cb91b06a8bcb15d7","Update links for where the code is (Fixes: #267)","3","4","4"
"0","fas","43f4b377c8122f899c449c063c214dc1832abace","Merge branch 'release/0.14.1' into develop","3","13","3"
"0","fas","6b2da8d675b93288eea99bf54fde68560dff58a2","Display pending membership from user's list","1","46","39"
"0","fas","d613aa5f7f813391fdafd29723fc66906b977df5","Remove former static dir (moved as fas/theme)","9","380","0"
"0","fas","0d98f7217fcc65c3326425740447dafcae8e018d","Remove unused membership validator","1","2","0"
"0","fas","1e786a1ae5e8ababf38deef05607ee1488c35da8","Overwrite group's name to Null if empty on group editing's request (resolves #254)","1","2","0"
"0","fas","ffd3eb22116dffacbb6957fa431946253ae7e2c3","Merge pull request #251 from ryanlerch/FAS_3.0-issue250","1","1","1"
"0","fas","ff7d7c8d1c1521225fa294c049e4d7bcd7cdc19c","Merge pull request #252 from ryanlerch/FAS_3.0-redirect-to","2","13","13"
"0","fas","537a3af08d2ed3249c2835d82bb57bb143c18cdb","Add auto update timestamp on group's membership","2","11","5"
"0","fas","81a7a3a33d22c576b3731dd69a99d6e482b24d86","Pass out enum values to register (resolves #249)","3","26","17"
"0","fas","f98ae36f38d339920dea8699c907e55e5036c6f0","Set Null to group's relationships when creating a new group w/o any (resolves #253)","4","20","12"
"0","fas","c62d3cabf7dbaad34a47ec3a3ea3d7d2b93dd813","Add timezone awardness to people's update timestamp and update redirect's params (resolves #247 #250)","3","9","8"
"0","fas","d827acce6a664fd288df8647abeb94e81aeb5df3","Set empty fields not edited by user to Null on people edit's page (resolves #237 #238)","2","6","2"
"0","fas","49fea67146fcb8680920712a53484dcc9ad02e09","Fallback to a default value if no locale found from config's file (resolves #236).","2","3","2"
"0","fas","ac8edbc9c63fa7af197fe26599f16b0adc115fe8","change the remainder of the redirect_to missing args","3","15","15"
"0","fas","51f01fdbdd67d6cc87488992657e97a26d7c0f8e","update redirect_to args for password change after timeout","1","1","1"
"0","fas","e25e08cc34fa18b26b1dff1599c8a2dd98efa9eb","Merge pull request #248 from ryanlerch/FAS_3.0-fixvagrant","2","207","7"
"0","fas","cb078de402fee9ae75ffe7c9bc552e19751b9d35","fix vagrant setup not working after recent changes to development.ini","2","207","7"
"0","fas","b9ae0d0187c71519f398e513cde5753495bdd5d3","Merge pull request #246 from ryanlerch/FAS_3.0-fix-account-verification","2","6","3"
"0","fas","1aef7a2bab27800fbac79a7f224020fd307f8b41","Merge pull request #245 from ryanlerch/fix-captcha","1","1","1"
"0","fas","669f24b6aebf9b7d17fb0539cd1642861c89d9a8","Merge pull request #243 from ryanlerch/FAS_3.0-login","1","44","33"
"0","fas","93bc60643fc4e81a40ae5d0550d62479c8a72600","Merge pull request #242 from ryanlerch/FAS_3.0-groupslist","1","15","14"
"0","fas","87a7e073302b1a176747b4e302dcf157d3275797","Merge pull request #241 from ryanlerch/FAS_3.0-develenv","2","47","50"
"0","fas","26087cd364579399cc1a665f430bc2aa587a6da8","fix account verification process","2","6","3"
"0","fas","e7baf9a12cec5ae7eb71773a9b9274f75525d7bd","make CAPTCHA render","1","1","1"
"0","fas","adda51b09e9cbf5a9f5e9cd225f20cb4ce7dc14b","restyle the fedoraproject theme login page","1","44","33"
"0","fas","f18790640417e1e46cf3ec6f564e667970101c1a","style fedoraproject theme groups page to fedorabootstrap","1","15","14"
"0","fas","3d9147ba2add7a16fbb5a1ed3babfe3bd1a90ed9","make fake data more real","1","46","50"
"0","fas","702fcb898539958602539da18cf20dba6f1a29f2","add python-faker as dep in the vagrant setup","1","1","0"
"0","fas","e7104c0fcbb8a0e93ec720064b6e5af0682e9c7c","Add OpenIDConnect-based token validator","2","94","0"
"0","fas","c10f759d5e69f4044dc58bf08a70a0343d4e1d3a","Add support to handle different 3rd-party tokens' engine based on event's mechanism","9","259","91"
"0","fas","603cf7b684a8e638f546208bce249dc9c1e335a4","Merge pull request #235 from ryanlerch/FAS_3.0-updatespecfile","1","22","8"
"0","fas","bb32aad3fc70d1ebbdc8cf703b116b52c1ae95b5","make the release number in the spec match fas/release.py","1","3","3"
"0","fas","0a93e2894bba6c4fa0de9f8db2dbdd3e1ae5673b","update specfile","1","1","2"
"0","fas","59625e141a40f397de31baa2a3f014562dbda5e3","Update specfile to build latest release.","1","5","1"
"0","fas","a920dae48d166b83b584f0ec1b0cfca5e878585c","update spec to reflect recent changes to theme location","1","23","8"
"0","fas","4e75a65c794d4754de6951f9423733160fedb929","Update NEWS to latest release","1","7","1"
"0","fas","9f6226730412dbef1c9a088fd880afe63bb7feac","Bump version","1","1","1"
"0","fas","efe158bbea3b0e1fe0324df6028e6a96ab06f3ee","Merge pull request #223 from fedora-infra/ipa-nosession","2","4","12"
"0","fas","780fc52615b497155b411ce16351f3786e4a75b3","Merge pull request #225 from ryanlerch/FAS_3.0-fedorabootstrap","84","28521","0"
"0","fas","15739a161a0ec06a0080fcf5f162085d02edc96b","Merge pull request #230 from ryanlerch/issue_229","1","8","6"
"0","fas","3af3e6469d468e87c9821605ae8c434d4d5bca2f","make group admin controls show if you are a group admin","1","8","6"
"0","fas","5e8f6bfdf02c43396b4b74a4c1ba8e05a8687a8d","Merge pull request #232 from ryanlerch/issue_231","1","1","1"
"0","fas","a786d604355b740eb1e7f27138d2ffcf6a7dbc2f","Merge pull request #234 from ryanlerch/issue_233","2","4","4"
"0","fas","73948c43b336d04253506e06364cea6b38dae638","return a 400 if page 0 or a negative page is requested","2","4","4"
"0","fas","05d7758011a9e9734a844c521dc0f51fa8f6f53e","fix for issue #231 but in the fedoraproject theme","1","1","1"
"0","fas","dbba9cb150d63cc397da72500f91e51e1d366206","show groupname instead of None if no displayname is set","1","1","1"
"0","fas","dd0ee723e4b26c0830eed12ebf19df125046651b","Merge pull request #228 from ryanlerch/FAS_3.0-issue187","1","12","14"
"0","fas","d4cac59a1c0d8756199cf7b87c35ece1821d4923","refactored the if statmenet seeing if the user is a memberor not","1","12","15"
"0","fas","d50f60f23b5ee365458544b7d36bb4a8cb00bc84","Add opton deps for postgresql db engine","1","1","0"
"0","fas","5cc17c23a8c49e5fd42372507b1ac57b43057f75","Move default theme src to its actual homedir","31","2","2"
"0","fas","9399a5f90f600ea485f424f1c1bc94ec600f24db","Move feature generate-fake-data as an optional option","2","22","17"
"0","fas","f81279f8613f21d71eaa0aff6c04b2ae6a44e879","Bump rpm release","1","4","1"
"0","fas","9220a583e9a4e4dfa8ff3e31b7180a5b5d674120","show the currently logged in user in the groups user list","1","1","0"
"0","fas","89ed9f4aa3cecc254728c826c085f496a25015b4","started conversion of the new fedoraproject theme to fedoraboostrap","16","613","446"
"0","fas","ec5f1ef66421e15255a9b09060308dce43bc4832","copied the default theme into fedoraproject theme","81","28354","0"
"0","fas","e0c975092481643a9dd9b0584350c79d7920b4f1","Merge pull request #227 from ryanlerch/theme_separation2","85","35","28"
"0","fas","df1cf23074422be89d7a80fa0814a9dbfeb8d968","update paths in the default theme bundling code","2","4","4"
"0","fas","e0172b716a60ef10bbcbd9b990eec8a6aeae9b19","make the static dir a global to all templates","12","27","21"
"0","fas","7d69211a4ac372017e0ac56432ca00c6b0235c93","make the devel ini use a global theme variable","1","4","3"
"0","fas","601bb111e2fe27ecd216461caa563bbe9eff49da","moved templates and static assets to theme/","81","0","0"
"0","fas","95cd0240d6c4b9ea0c7ae51792bed6310d78ad44","Merge pull request #224 from fedora-infra/fix_locals","2","2","2"
"0","fas","98d9627a2ed58980c892dc9cd0b65024651a5987","If the list of local.available is empty we should be able to cope with it","2","2","2"
"0","fas","427b521e4d63bd66ab3fc71d276c996123656880","Merge pull request #222 from skrzepto/fix-login-register","6","15","10"
"0","fas","024fa677078c7c12995c2ccf8cd7a1115532a72e","Merge pull request #220 from ryanlerch/FAS_3.0-vagrant","8","153","1"
"0","fas","d92589e76895b340a532e927f3139c657af2b9bf","Get rid of IPA sessions","2","4","12"
"0","fas","99cd7d4273d2bbc10ee1042085d89ee085e8b4c3","set nullable to false on groupmembership table","1","1","1"
"0","fas","30ec709394a3526074cb629161c165202d759c28","update gitignore with new location of development ansible files","1","1","1"
"0","fas","5999f5dec78466219f827c7c699c8fac3cfc9a7e","renamed devel/ansible to devel-ansible","5","1","1"
"0","fas","c560dd81b0fdc59b6042f55a5e247cc6a68b46db","clean up the ansible setup","4","11","1"
"0","fas","2b63545e16e2256446dd98ac107e86b4a99df28a","replace deprecated fake-factory with Faker","1","1","1"
"0","fas","936ae864469b9f9681eb8c57fbec89e67fa42616","added Vagrant hacking setup","7","142","0"
"0","fas","df53f035be081c95eb4366689d1f4109f9ffcbe8","Move theme to a dedicated RPM sub-package","1","28","7"
"0","fas","bad129662fe0a87223d4e2bda55996524c6a911a","Make theme's path configurable","2","5","1"
"0","fas","3c924878c8f8314f8354a0bae6fa93b076014e25","Move debugtoolbar to extras requirements","2","3","4"
"0","fas","933cc73bc7a01b2457a055ede6d5d43b89d2e6ab","fas3 rpm stuff","2","94","98"
"0","fas","31837c060fa989e6fd39441d06b30fa50760c234","Add documentations management and its base structure related to fas","21","1197","44"
"0","fas","e5beb28a8a05d58c604bde12dbba52b1da70ef67","Fixing models, register and login","6","15","10"
"0","fas","daf46f0a70a1cbc5edb1ee7ddf4ffd76d1981c0e","Fix irc nick field input","1","2","1"
"0","fas","27aa493e81f0ffc4dff8d0bb1211c9f8db365917","Merge pull request #193 from fedora-infra/fix_new_pwd","11","69","15"
"0","fas","85d8069aeafdb155421e8be19e211efa49b96d63","Merge pull request #206 from fedora-infra/ssh-keyfix","1","1","1"
"0","fas","99a4eda11d87d7e08297647404f820775cb13491","Fix ssh key updating","1","1","1"
"0","fas","fbe1ff2641f845d5b496282cee97d0805db5e1e6","Merge pull request #203 from fedora-infra/fix-ipa-example","2","5","5"
"0","fas","165f4675ffdb8a80075335b18d3c940a405cd01f","Fallback to previously accepted if valid_ssh_key is unconfigured","1","1","1"
"0","fas","159efedc8fe17e96301266c5ee3b0a7202601ecf","Add quotes around example IPA sync values","1","4","4"
"0","fas","b5ab34010a1f45849ec078b2ea9e51cdd0453820","Bump version to 0.14.0","3","19","3"
"0","fas","f2e7dab452ceac80b57c651d217e51c7a3d37c5f","Merge branch 'master' into develop","14","303","48"
"0","fas","00b388f0a467b46daf249f98c33ec955ed66f489","Merge pull request #200 from fedora-infra/ipasync","7","107","3"
"0","fas","7af876eaa592f2f494f217b5f7ab05fc803b8b9a","Add IPA sync code","7","107","3"
"0","fas","c6319b12e223e19a19dcc864f51305740c12dbb3","Prepare 0.13.1 with groupname username overlap check","3","11","3"
"0","fas","e89fc3d14ea483aef580bd51e8d4220b309deed7","Master does not yet have .rst for README","1","1","1"
"0","fas","7af448dc23c336964fd710952f5f1a7ac805db43","Merge pull request #199 from fedora-infra/group-username-overlap","3","5","3"
"0","fas","97a1e5de7ac501826c7a09b159b3471b81b776ba","Create checks that we get no overlapping user and group names","3","5","3"
"0","fas","53569266be7e7f7568e7a36eabe8af354534aea0","Fix spec file","1","3","3"
"0","fas","1ab9e91ea86faa236c9c591816d6d8bc4f63c9e1","Fix spec file","1","3","3"
"0","fas","49788ae0488bdcaf14903eaf18213bb6bf20aa94","Remove client certificate support code","4","31","24"
"0","fas","b1b0871a922a49d0a64f248494f1628da8a2de93","Remove client certificate support code","4","26","24"
"0","fas","6b56ecfe1fd0d1b0bc8582603d3d2c96b7bcab5c","Remove default datatime adding on person login_timestamp. Also, use pytz's definition 'utc' instead of method's","4","5","6"
"0","fas","9709b88805e2b15c4bd364675233e348615d4ca8","Use list's template for groups-search's routes","2","4","54"
"0","fas","d6e78b6771d49ba37520b7f426ddeb91d4b52393","Use list's template for people-search's routes","3","9","66"
"0","fas","55ee2fd05ccb6d3c95ab174073e70a71ad31327c","Add status request on people's bad API request","1","4","2"
"0","fas","c11dd80415cdb4316694b6937b422a9722596efe","Add status to returned api errors","1","4","0"
"0","fas","907e29cb950ee0562b71ce9add3ae3b5e7cd00e4","Serialize metadata to JSON when outside of the view system","2","11","6"
"0","fas","38ce2dc7981004d73bb0de0e1bfd310c2c9ffb65","Add a dedicated REST method to retrieve api version","2","22","12"
"0","fas","b557dc3113b3045958caec2333ff735d868ad0c1","Bump release and update copyright year.","1","3","3"
"0","fas","8a4f52536c5b83dcb582c2749ff0c455a4c7874f","Use dynamic route url when directing client.","4","49","46"
"0","fas","de7b60b65c8d07fa9fae9dfd62d8185dec11c48e","Use list's template for groups-search's routes","2","4","54"
"0","fas","e8eb4300b6bfd2a855519ca4af9443002c4e3b2e","Use list's template for people-search's routes","3","9","66"
"0","fas","574a259301e3c2a532e5d4f46206180f3f5b2ef8","Add status request on people's bad API request","1","4","2"
"0","fas","14a6c6e2f6bd2538c6d4f1f80e44a71aa334a8e0","Add status to returned api errors","1","4","0"
"0","fas","48ab1c7511c9d705ee193a5246d27f3aa364274d","Serialize metadata to JSON when outside of the view system","2","11","6"
"0","fas","2fe914c1415177c65484bd75961481a458758417","Add a dedicated REST method to retrieve api version","2","22","12"
"0","fas","32b2bc4ca968ed3991c75b3640f6697a7a4150a8","Bump release and update copyright year.","1","3","3"
"0","fas","b89acb99c5710087089d273ed1a6ca34aa6d6204","Use dynamic route url when directing client.","4","49","46"
"0","fas","b2278f3a33574749d45fe20a7fff0992d4e326ef","Display the group's status on its page","2","14","1"
"0","fas","5e55d10d45c117e16b43b98b43f00d1fd6075e06","Display the user's status on its profile page","1","14","0"
"0","fas","cff90282afa125b6f78ffc3167c64bf81333c587","Include the account status in the profile of the user","1","2","1"
"0","fas","01090fbf172c65c13d60d15cd3b70d5f3d0f2306","Avoid the description being None","1","1","1"
"0","fas","75f8ac16dd2eee64790bb5b1dcd46349cf4971b9","Ensure the fullname is not empty nor just '.' and display the username otherwise","1","5","0"
"0","fas","71ad09bd8d1cade474aada57085ebd5a2ff657cf","Add first page / last page links when paginating","1","18","0"
"0","fas","9111b7b2734145d39867567e458529525d2f6e02","Do not show the inactive account by default","1","1","2"
"0","fas","a9fc468f76e3a45b8a017b0d8285a2a071940bad","List activities most recent first","1","2","0"
"0","fas","7ab78dae550a09d872717487cd09da5b75b568b5","Fix inserting in the logs that the user updated his/her password","1","2","1"
"0","fas","3e330656d1d98881b9d066869e9334f3f72f0007","Ensure there is a timezone to the current date/time","1","2","1"
"0","fas","3a1e689c4da7a8723aa121459009cae5c5b44abf","Re-order the import, stdlib first","1","4","3"
"0","fas","22bc38b23d1a0def29645aba34e123a694f19689","Merge pull request #190 from fedora-infra/grp_membership","1","11","7"
"0","fas","bf54cf8d0b2370362dec50b0359067f80d86d6a2","Merge pull request #188 from fedora-infra/grp_by_name","2","14","5"
"0","fas","cfe5c7b5300faa7ca918fa50b5e6164ee7e95bd2","Use sets instead of doing two loops when checking if an user is in a group","1","11","7"
"0","fas","4f5e9058cf21326bb64bf4ddc9030a6c884132dc","Include the group name in the group detail page","1","2","0"
"0","fas","dbaa3e1b7dfbe838874452577bc41f9a1c4f2410","Merge pull request #189 from fedora-infra/missing_import","1","2","1"
"0","fas","0792f69c6174d25e96b5dcec2a5e6719abddebc2","Merge pull request #184 from fedora-infra/fix_login","4","24","16"
"0","fas","71acc38b3473a8442c717e65b830ca7636352dbd","Allow accessing group profile by their name instead of id","1","12","5"
"0","fas","2755aadb7ddc7813105381bf7270a092cd39c294","Add missing import","1","2","1"
"0","fas","f5dfe558a44f751462c652552748cb95a78b2bdc","Ensure there is a timezone to the login_timestamp set","1","2","1"
"0","fas","6ce3536e09a21184c5473514501e68eac2fe4d29","Use func.current_timestamp instead of datetime to keep the timezone info","2","5","5"
"0","fas","926bdb446687d94b9108e55ab71147ce5cc9e829","Convert all the timestamp to be time-zone aware","1","17","10"
"0","fas","995ac743499d208789fbd32815c4ff439062cb66","Update database default values while adding a few more.","2","18","14"
"0","fas","07369484bf5733ad07c891934a633b7f8c18d405","Update default avatar url from libravatar to static's one, fedora-default-user-xxx","4","7","8"
"0","fas","6ca75f29146b1a4077c8d48e0b9ee63a61dc9eec","Update missing object - fas.models - definitons name from commit 16b756b (resolves #180, #181 & #182)","9","40","23"
"0","fas","a2dc4eda6927177b87451f6f9f5ccf8fa70ae733","Add session's csrf token to forms's blocks (resolves #179 #183)","12","58","44"
"0","fas","f014a367c7880a8d7974282cb8a63ab774772af0","Deprecate and remove cryptacular over built-in crypt (SHA512) to handle password management. As of right now, pbkdf2 can't be used in the way we handle password as unix password as well. we will re-think the whole thing.","2","8","10"
"0","fas","bcbe525ec92635580e1b95eaad6aa46dca39cf1f","Add default icons for Fedora Project's groups and people","31","20845","446"
"0","fas","42e428f3d5b1fbef4fa445e790ce5aa8e12dc27b","Merge pull request #177 from fedora-infra/email-singlecase","2","9","3"
"0","fas","87e67d559dced5b1961c196624d5d39b427e322c","Make sure email address is lowercase","2","9","3"
"0","fas","c61975dace075025d1670355b24db29cc4742778","Merge pull request #171 from cverna/fix_people_last_logged","2","2","2"
"0","fas","dfe656df5ecd3f830e96cee48d3438a4d605c706","Replace last_logged attribute by the login_timestamp","2","2","2"
"0","fas","b70c2fda17e8b222906de4cd9ea3b9e3000eb1a1","Fixed typo to user licences attribute","1","1","1"
